"GROUP","days_since_admission","concept_code","npat","mean_value","std_value","mean_log_value","std_log_value","periode_group","siteid"
"ARDS_sup_49",11,"1988-5",13,20.6769230769231,33.1729031953831,2.06412990944979,1.52805942856935,"Jul_Dec","FRBDX"
"ARDS_sup_49",11,"2019-8",46,42.8274531536232,8.67953458302217,3.74941554057785,0.199175878241257,"Jan_Jun","FRBDX"
"ARDS_sup_49",11,"2019-8",35,39.4983006372381,10.2611143799526,3.66061588059111,0.234762733308049,"Jul_Dec","FRBDX"
"ARDS_sup_49",11,"2160-0",57,1.38515120265789,1.50936012807679,0.47411833360393,0.494494070973975,"Jan_Jun","FRBDX"
"ARDS_sup_49",11,"2160-0",38,1.36639673763158,1.25360145454347,0.481484384331304,0.494058362384103,"Jul_Dec","FRBDX"
"ARDS_sup_49",11,"2276-4",7,1800.35285714286,1086.14961941583,7.26115554175223,0.81718235460402,"Jan_Jun","FRBDX"
"ARDS_sup_49",11,"2276-4",8,807.97625,758.752015218552,6.31153348742274,0.947187692669025,"Jul_Dec","FRBDX"
"ARDS_sup_49",11,"2532-0",8,463.25,90.9737010663757,6.11980414385676,0.220378393315504,"Jan_Jun","FRBDX"
"ARDS_sup_49",11,"2532-0",4,485.5,125.694073050403,6.1603361425792,0.264268616108587,"Jul_Dec","FRBDX"
"ARDS_sup_49",11,"2703-7",46,84.0484963477536,16.0829079399441,4.42177517109163,0.173775774179506,"Jan_Jun","FRBDX"
"ARDS_sup_49",11,"2703-7",34,76.0867304929412,12.7825690027995,4.32507974667765,0.165493510010297,"Jul_Dec","FRBDX"
"ARDS_sup_49",11,"3255-7",24,741.25,197.050258431259,6.56997423332145,0.298247011316037,"Jan_Jun","FRBDX"
"ARDS_sup_49",11,"3255-7",14,529.285714285714,269.941996211559,6.12107160900269,0.615609122784776,"Jul_Dec","FRBDX"
"ARDS_sup_49",11,"33959-8",7,0.741428571428571,1.23229364156747,-0.0642949736335086,0.722045862247661,"Jan_Jun","FRBDX"
"ARDS_sup_49",11,"33959-8",3,0.0466666666666667,0.00577350269189626,-0.603953380311686,0.010593880149481,"Jul_Dec","FRBDX"
"ARDS_sup_49",11,"48065-7",20,8909.5,13911.3880328312,8.41389302617793,1.06474361377485,"Jan_Jun","FRBDX"
"ARDS_sup_49",11,"48065-7",10,4022.9,4210.85822474337,7.77700160771177,1.17060000723117,"Jul_Dec","FRBDX"
"ARDS_sup_49",11,"49563-0",12,0.696416666666667,2.19372847654122,-0.371842038564185,0.803673165733961,"Jan_Jun","FRBDX"
"ARDS_sup_49",11,"49563-0",6,0.0265,0.0355176012703561,-0.643282014822051,0.0642765701616786,"Jul_Dec","FRBDX"
"ARDS_sup_49",11,"5902-2",25,14.868,2.24364287116585,2.72314909516535,0.13431143234747,"Jan_Jun","FRBDX"
"ARDS_sup_49",11,"5902-2",13,13.6230769230769,0.394025900489308,2.64744648768038,0.0281553801600257,"Jul_Dec","FRBDX"
"ARDS_sup_49",11,"6690-2",57,10.0924561403509,3.93129398939811,2.29283068058476,0.379068113631789,"Jan_Jun","FRBDX"
"ARDS_sup_49",11,"6690-2",37,11.7011711711712,4.46485958582362,2.43694436216058,0.370349445368923,"Jul_Dec","FRBDX"
"ARDS_sup_49",11,"731-0",18,1.18555555555556,0.639597504154184,0.453922317728843,0.383129053032294,"Jan_Jun","FRBDX"
"ARDS_sup_49",11,"731-0",11,1.00727272727273,0.635391074993833,0.32882174763031,0.425668931509982,"Jul_Dec","FRBDX"
"ARDS_sup_49",11,"751-8",18,8.665,4.68159129557713,2.09971504388368,0.508492632787018,"Jan_Jun","FRBDX"
"ARDS_sup_49",11,"751-8",11,10.1418181818182,3.69998058962968,2.30665626660892,0.36664201905889,"Jul_Dec","FRBDX"
"ARDS_sup_49",12,"1742-6",25,94.24,100.196590095006,4.04885674450151,1.06513461259832,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"1742-6",16,84.1875,99.1828068097826,4.0695106812934,0.794780592131839,"Jul_Dec","FRBDX"
"ARDS_sup_49",12,"1751-7",9,2.47888888888889,0.689681891244878,1.06515962490518,0.250410006198451,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"1751-7",-99,-99,-99,-99,-99,"Jul_Dec","FRBDX"
"ARDS_sup_49",12,"1920-8",25,69.04,46.8974768333365,4.03401280390908,0.657801761552192,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"1920-8",15,45.8666666666667,29.3546459371466,3.70711358680138,0.491484008013361,"Jul_Dec","FRBDX"
"ARDS_sup_49",12,"1975-2",25,1.8947368368,4.0837043419364,0.322318008810358,0.827328243580616,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"1975-2",16,0.628654969,0.27553728553001,0.0953126912634714,0.229638028739189,"Jul_Dec","FRBDX"
"ARDS_sup_49",12,"1988-5",23,82.3413043478261,86.0996999416347,3.559189192933,1.6252044501287,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"1988-5",16,39.49375,52.4443002146086,2.48945932106803,1.85322944812368,"Jul_Dec","FRBDX"
"ARDS_sup_49",12,"2019-8",47,41.6912121460993,9.16399640204463,3.7209369398028,0.205143609316365,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"2019-8",31,40.475160186129,9.72910832511986,3.68866845712497,0.218137612152811,"Jul_Dec","FRBDX"
"ARDS_sup_49",12,"2160-0",52,1.36914082805769,1.47753817729526,0.462253272934646,0.50386978714812,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"2160-0",38,1.16381874635526,0.859311458227964,0.415828539446633,0.407209426843076,"Jul_Dec","FRBDX"
"ARDS_sup_49",12,"2276-4",8,1823.02375,830.05704062066,7.36910584471149,0.638833329475274,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"2276-4",4,484.245,420.776108756189,5.94031177612366,0.768964892438225,"Jul_Dec","FRBDX"
"ARDS_sup_49",12,"2532-0",5,414.2,90.5383896477069,6.00796957348034,0.223076415888954,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"2703-7",47,82.6641202364539,15.4380521114885,4.40411638907225,0.185000796958385,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"2703-7",31,80.5760958905376,16.9945522057208,4.37604160013314,0.197146977616959,"Jul_Dec","FRBDX"
"ARDS_sup_49",12,"3255-7",16,681.5625,236.218251835035,6.43360786132565,0.516346736673114,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"3255-7",12,570,306.416235031548,6.14751888187685,0.734090962538104,"Jul_Dec","FRBDX"
"ARDS_sup_49",12,"33959-8",4,0.755,1.1251518416048,-0.0234460122336697,0.770427630834579,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"33959-8",-99,-99,-99,-99,-99,"Jul_Dec","FRBDX"
"ARDS_sup_49",12,"48065-7",13,7792.69230769231,10258.110079222,8.41523452410496,0.984804529119252,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"48065-7",8,3045.625,3490.43394508477,7.45546842326287,1.19299515203373,"Jul_Dec","FRBDX"
"ARDS_sup_49",12,"49563-0",13,0.493961538461538,1.51503839969953,-0.398108368348109,0.694104898963752,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"49563-0",5,0.0168,0.00834865258589672,-0.660203332866032,0.0161103551954378,"Jul_Dec","FRBDX"
"ARDS_sup_49",12,"5902-2",16,15.09375,2.66919931814767,2.73462130081611,0.157231637880979,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"5902-2",9,13.3555555555556,0.418661889569349,2.6282823591418,0.0301129233040709,"Jul_Dec","FRBDX"
"ARDS_sup_49",12,"6690-2",50,9.9743,4.9159422052447,2.2570705450701,0.428000219514516,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"6690-2",36,12.1494444444444,5.72329123317017,2.41689917945377,0.545730431151986,"Jul_Dec","FRBDX"
"ARDS_sup_49",12,"731-0",15,1.31333333333333,0.573668229985972,0.548136677982858,0.319147257715127,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"731-0",8,1.1825,0.716015761997298,0.427643762644542,0.477683430248984,"Jul_Dec","FRBDX"
"ARDS_sup_49",12,"751-8",15,6.17266666666667,2.90943899026861,1.8080278398121,0.44885784693688,"Jan_Jun","FRBDX"
"ARDS_sup_49",12,"751-8",8,10.035,5.99777101454008,2.11749958146389,0.857346674126515,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"1742-6",25,126.08,131.795270527183,4.36939428089928,1.02120001048399,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"1742-6",14,100.071428571429,54.4842451267609,4.44115549369824,0.658708541934672,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"1751-7",11,2.32,0.746150118943902,1.00321504608099,0.27529931930772,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"1751-7",5,2.486,0.899822204660454,1.05625085977385,0.309563403225642,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"1920-8",25,72,46.1483116339771,4.11057646865107,0.598837922667016,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"1920-8",14,59,60.8124481184062,3.83472629838831,0.64280167566703,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"1975-2",25,1.3333333296,3.32575828614476,0.209859352456802,0.647217532391475,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"1975-2",14,0.710108602857143,0.45231631241087,0.138006897303186,0.321642116541267,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"1988-5",19,49.0131578947368,61.1887558709052,3.14717902850863,1.32280910061164,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"1988-5",17,40.5176470588235,62.1340560330456,2.35282037511707,1.88695073636916,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"2019-8",45,40.395700212963,8.43446434642508,3.69106438161484,0.200846033869398,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"2019-8",28,38.5616696440476,10.6726155058696,3.63683956958342,0.231192569856916,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"2160-0",48,1.364850403875,1.50837977906484,0.456691337908076,0.505425649150193,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"2160-0",38,1.20102998648684,1.11159618555272,0.411250699176772,0.439106688325039,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"2276-4",6,1103.09333333333,537.018282134479,6.87238363210857,0.615249932630002,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"2276-4",8,809.79375,525.231712782558,6.50355705938156,0.695457430990045,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"2532-0",5,446.6,75.2150250947243,6.09167849339707,0.165694817164123,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"2532-0",-99,-99,-99,-99,-99,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"2703-7",45,79.7160337585185,15.6699087572286,4.36765047294825,0.183428350632423,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"2703-7",28,79.2302098702381,17.3545623583825,4.35613600672787,0.216383904550662,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"3255-7",19,721.052631578947,235.086148201087,6.51078225758105,0.430686915208883,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"3255-7",16,658.125,304.372989384187,6.32088233263299,0.690489833389722,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"33959-8",3,0.651666666666667,0.960004340267966,-0.0718317911110323,0.768893152628715,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"33959-8",-99,-99,-99,-99,-99,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"48065-7",19,7921.94736842105,15071.6347505051,8.22557101277211,1.05631254788221,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"48065-7",11,2239.54545454545,2181.48716996623,7.25488209695733,1.06250693434666,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"49563-0",9,0.5135,1.35221961049232,-0.353141624327521,0.725267346902259,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"49563-0",4,0.0095,0.00341565025531987,-0.674342308682048,0.00671254261916914,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"5902-2",20,15.085,1.6781176798331,2.74092378868378,0.106001916760721,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"5902-2",12,13.5,0.626679561440512,2.63814882526872,0.0444045627295197,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"6690-2",46,10.3710869565217,6.02022857752128,2.28408093393606,0.4363979218712,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"6690-2",35,11.6782857142857,4.52900617959282,2.43536469675621,0.361308457992507,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"731-0",12,1.26333333333333,0.627756949685774,0.505574316014818,0.37614445458319,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"731-0",15,1.59866666666667,0.938158276828037,0.641249747299723,0.474857092515149,"Jul_Dec","FRBDX"
"ARDS_sup_49",13,"751-8",12,6.77416666666667,2.97334968231679,1.8994412987727,0.457942753193901,"Jan_Jun","FRBDX"
"ARDS_sup_49",13,"751-8",15,9.942,3.87617300218362,2.2837401575114,0.364183654498585,"Jul_Dec","FRBDX"
"ARDS_sup_49",14,"1742-6",16,103.4375,111.474343086948,4.04478610745704,1.21895109962073,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"1742-6",14,94.1428571428571,74.3938139930973,4.23109534414265,0.861731319961031,"Jul_Dec","FRBDX"
"ARDS_sup_49",14,"1751-7",6,1.705,0.367355413734438,0.778991042776174,0.168631156392521,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"1751-7",9,2.55888888888889,0.689754384626231,1.09556433265618,0.225636665216879,"Jul_Dec","FRBDX"
"ARDS_sup_49",14,"1920-8",16,52.8125,27.3744862965499,3.82859509394867,0.595351509528502,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"1920-8",14,87.2142857142857,122.496579902918,3.94704683009615,0.921014586038703,"Jul_Dec","FRBDX"
"ARDS_sup_49",14,"1975-2",16,1.3815789435,3.17013546144258,0.184155688875372,0.743792705088469,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"1975-2",14,0.651629070857143,0.388490178958037,0.100566316261965,0.279111501144667,"Jul_Dec","FRBDX"
"ARDS_sup_49",14,"1988-5",16,67.409375,87.7920027085801,3.38153955768209,1.47402466208232,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"1988-5",17,37.1764705882353,75.9943729776403,2.34444729717793,1.67630937344486,"Jul_Dec","FRBDX"
"ARDS_sup_49",14,"2019-8",38,40.577273283584,9.93433365872362,3.6884787240379,0.233350964840003,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"2019-8",23,40.5523194392754,12.6813548798126,3.67998054244997,0.253979944406457,"Jul_Dec","FRBDX"
"ARDS_sup_49",14,"2160-0",44,1.43690865484091,1.39003957088749,0.503266861282121,0.51407525646795,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"2160-0",33,1.41197035827273,1.65013622326483,0.459925100268224,0.532498117152599,"Jul_Dec","FRBDX"
"ARDS_sup_49",14,"2276-4",7,1239.53571428571,710.423902864976,6.91596239006802,0.768151039369925,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"2276-4",5,789.224,578.628490510103,6.41400524997575,0.869723277545497,"Jul_Dec","FRBDX"
"ARDS_sup_49",14,"2532-0",6,455.166666666667,55.6360195077494,6.11580973443317,0.118207263960348,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"2703-7",38,78.6894931822055,15.6919665463697,4.35421177365725,0.18832582293665,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"2703-7",23,76.8458085834783,18.6860315708614,4.32224124992929,0.230363152414195,"Jul_Dec","FRBDX"
"ARDS_sup_49",14,"3255-7",17,697.058823529412,215.080354341184,6.49735517589414,0.337865807366183,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"3255-7",11,550,307.115613409673,6.09320970785529,0.774771239990817,"Jul_Dec","FRBDX"
"ARDS_sup_49",14,"33959-8",-99,-99,-99,-99,-99,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"33959-8",-99,-99,-99,-99,-99,"Jul_Dec","FRBDX"
"ARDS_sup_49",14,"48065-7",14,10523.75,26480.4324583775,8.14915903754987,1.19824772933582,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"48065-7",9,3000.77777777778,3517.22947708057,7.48362584005903,1.06185697020988,"Jul_Dec","FRBDX"
"ARDS_sup_49",14,"49563-0",7,0.284571428571429,0.706673158101362,-0.440500844083447,0.578198758720979,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"49563-0",9,0.0731111111111111,0.191626879928446,-0.59090302519248,0.251961550285094,"Jul_Dec","FRBDX"
"ARDS_sup_49",14,"5902-2",20,14.82,1.65389492442919,2.72346670775279,0.110448705503815,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"5902-2",10,13.65,1.16642854712818,2.64688470457665,0.077812292540177,"Jul_Dec","FRBDX"
"ARDS_sup_49",14,"6690-2",42,9.91198412698413,5.280353937156,2.24352231244208,0.443542357581853,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"6690-2",32,10.3753125,4.84715745391714,2.30827291444402,0.386687011210086,"Jul_Dec","FRBDX"
"ARDS_sup_49",14,"731-0",11,1.04909090909091,0.758069318010623,0.343983947816304,0.442630368426071,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"731-0",12,1.4,0.90272315297055,0.535339481153995,0.488222660089989,"Jul_Dec","FRBDX"
"ARDS_sup_49",14,"751-8",11,5.92,2.40966387697538,1.7930981214172,0.389521022050303,"Jan_Jun","FRBDX"
"ARDS_sup_49",14,"751-8",12,7.43958333333333,4.61115961471995,1.91138797435807,0.612703941932943,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"1742-6",14,119.642857142857,119.859281045513,4.13074528855281,1.35855048409149,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"1742-6",11,80.5454545454545,61.9215045624113,4.15470414824887,0.71036618804137,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"1751-7",5,1.813,0.500069995100686,0.820639932864648,0.209579586325403,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"1751-7",-99,-99,-99,-99,-99,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"1920-8",14,57.6428571428571,37.5512104544368,3.8560963656747,0.682516321487619,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"1920-8",11,72,110.946834114363,3.83021662918344,0.796440220480784,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"1975-2",13,1.24156544861538,2.37522832177635,0.206051615889956,0.695293578662093,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"1975-2",11,0.659223815272727,0.460535807832671,0.0948772168848999,0.318308776212253,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"1988-5",13,59.2576923076923,81.1400072050204,3.12224174539361,1.67330455719931,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"1988-5",14,57.7714285714286,88.8784492228782,2.57912287647509,2.06774366473854,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"2019-8",37,40.1584449729987,9.49068471405353,3.68043171927419,0.222562326823914,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"2019-8",22,39.1449970825758,11.375282454196,3.64818440524079,0.245514868643948,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"2160-0",40,1.3723133248125,1.29780312678139,0.480291697034337,0.493836885579124,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"2160-0",27,1.2298893705,1.10887951753539,0.419118824233177,0.468154635918199,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"2276-4",5,1102.5,774.633105960493,6.7448525584128,0.864843227424448,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"2276-4",5,1088.402,818.907786670758,6.75965548211349,0.759318226796248,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"2532-0",3,569,146.931957041346,6.32125871454895,0.269308880479397,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"2532-0",-99,-99,-99,-99,-99,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"2703-7",37,79.6567388529215,13.7587051780082,4.36920134065372,0.176041093531843,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"2703-7",22,79.590953975,17.2528951485616,4.36057720140834,0.219669111589653,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"3255-7",12,662.5,214.820220819008,6.44699331407278,0.33390958052829,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"3255-7",9,592.222222222222,369.350029706841,6.11716643779691,0.867689178822065,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"33959-8",3,0.486666666666667,0.722311105641699,-0.176058420700368,0.673143234702533,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"33959-8",5,0.092,0.0641872261435248,-0.528786734735793,0.105577704674909,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"48065-7",12,10513.9583333333,23104.3124452187,8.09849452269134,1.37872280554121,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"48065-7",7,3367.57142857143,3917.72599250904,7.73702603993324,0.867389400818805,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"49563-0",5,3.527,7.84693647228012,0.0518316898424393,1.58904271928355,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"49563-0",8,0.05725,0.12030882879371,-0.600877971090237,0.180942834940028,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"5902-2",13,14.5461538461538,1.38961348619882,2.70731831038918,0.0900521451884232,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"5902-2",9,13.7333333333333,1.75926120857592,2.649585022585,0.112725043554845,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"6690-2",38,10.2738157894737,4.69290629628271,2.2937396319265,0.414692774322337,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"6690-2",26,11.66,8.20843517364912,2.3319960515178,0.575084285542307,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"731-0",8,1.39875,1.13680551798198,0.469862714900889,0.644724085139271,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"731-0",9,0.886666666666667,0.308585482484189,0.303609683244845,0.234289909824137,"Jul_Dec","FRBDX"
"ARDS_sup_49",15,"751-8",8,7.1575,4.75744454212853,1.91087495470397,0.498433463927627,"Jan_Jun","FRBDX"
"ARDS_sup_49",15,"751-8",9,11.8322222222222,10.5083761564023,2.18172065967255,0.915970696374176,"Jul_Dec","FRBDX"
"ARDS_sup_49",16,"1742-6",15,94.9333333333333,93.702772231186,4.12304470654025,0.971635552637949,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"1742-6",15,181.333333333333,450.561025939038,4.17524695051855,1.15892392295228,"Jul_Dec","FRBDX"
"ARDS_sup_49",16,"1751-7",6,2.66333333333333,0.483266662068331,1.14166221110723,0.155605704455624,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"1920-8",15,48.4,32.6557804990173,3.69626038397455,0.633833606160596,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"1920-8",15,155.4,356.643239105973,3.95865725863441,1.20836213214584,"Jul_Dec","FRBDX"
"ARDS_sup_49",16,"1975-2",15,1.09551656613333,1.55092347426997,0.269014691479016,0.538458590504747,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"1975-2",15,0.6783625712,0.416338596613513,0.113777290587356,0.319113182942339,"Jul_Dec","FRBDX"
"ARDS_sup_49",16,"1988-5",14,33.1357142857143,62.3763867691423,2.18958056393943,1.63544672524599,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"1988-5",12,24.8083333333333,22.1398533432497,2.53249318498245,1.49393072233382,"Jul_Dec","FRBDX"
"ARDS_sup_49",16,"2019-8",36,40.1843236136243,9.8567480897874,3.68117964156843,0.217837420600349,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"2019-8",22,39.0168614909091,9.32064161385243,3.65450616038937,0.20697337222069,"Jul_Dec","FRBDX"
"ARDS_sup_49",16,"2160-0",45,1.2898022235,1.33198254233262,0.424673617417963,0.501866564320127,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"2160-0",26,1.64157672080769,1.82872987070383,0.536984393933138,0.607243766386043,"Jul_Dec","FRBDX"
"ARDS_sup_49",16,"2276-4",4,707.6675,329.995039192511,6.46347963983532,0.543707638291519,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"2276-4",6,540.960833333333,91.0936674207745,6.28181746281564,0.175232242479667,"Jul_Dec","FRBDX"
"ARDS_sup_49",16,"2532-0",3,451,105.95753866526,6.09490993791632,0.227869957505105,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"2532-0",-99,-99,-99,-99,-99,"Jul_Dec","FRBDX"
"ARDS_sup_49",16,"2703-7",36,77.4550631369048,15.5282904289031,4.33570751488841,0.210939713175104,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"2703-7",22,76.6483811969697,13.5952667272445,4.33075346322497,0.178406355766396,"Jul_Dec","FRBDX"
"ARDS_sup_49",16,"3255-7",14,631.964285714286,253.453414342278,6.33061222244082,0.593242520536973,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"3255-7",8,527.5,354.431133750167,5.96631908467401,0.920566364093557,"Jul_Dec","FRBDX"
"ARDS_sup_49",16,"33959-8",-99,-99,-99,-99,-99,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"33959-8",4,0.54,0.869980842700957,-0.167986206863702,0.689680328877226,"Jul_Dec","FRBDX"
"ARDS_sup_49",16,"48065-7",10,10451.2,20727.0518609002,8.09985673700464,1.44352119733813,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"48065-7",7,3105.85714285714,1943.55802833973,7.84323170559005,0.720668075128481,"Jul_Dec","FRBDX"
"ARDS_sup_49",16,"49563-0",4,2.44025,4.85783397376512,0.0781986957376549,1.49789634950384,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"49563-0",6,0.038,0.052756042307967,-0.623560053701266,0.0916726691741135,"Jul_Dec","FRBDX"
"ARDS_sup_49",16,"5902-2",11,14.7318181818182,1.7032722517661,2.71795312269534,0.108170736923171,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"5902-2",8,13.9875,1.70581986990755,2.66763779266464,0.111634023748671,"Jul_Dec","FRBDX"
"ARDS_sup_49",16,"6690-2",42,9.40785714285714,3.71540270325933,2.22385104427568,0.382719624947228,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"6690-2",28,10.5021428571429,7.58076042171421,2.23932780008939,0.536362129098912,"Jul_Dec","FRBDX"
"ARDS_sup_49",16,"731-0",17,1.40117647058824,0.65227373809756,0.574670726169091,0.405975006686644,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"731-0",10,0.8925,0.340434771040406,0.305143784698531,0.239367553324411,"Jul_Dec","FRBDX"
"ARDS_sup_49",16,"751-8",17,5.97970588235294,3.32981534331684,1.7567650383017,0.485954981403758,"Jan_Jun","FRBDX"
"ARDS_sup_49",16,"751-8",10,6.9415,4.51617466570007,1.86111754353756,0.568991846648965,"Jul_Dec","FRBDX"
"ARDS_sup_49",17,"1742-6",11,104.727272727273,72.9055428744494,4.33156035766636,1.01670128305974,"Jan_Jun","FRBDX"
"ARDS_sup_49",17,"1742-6",8,68.875,42.3064922407222,4.07505903604881,0.617716822983589,"Jul_Dec","FRBDX"
"ARDS_sup_49",17,"1751-7",3,2.82,0.893700173436259,1.17753279387028,0.254193887928299,"Jan_Jun","FRBDX"
"ARDS_sup_49",17,"1751-7",-99,-99,-99,-99,-99,"Jul_Dec","FRBDX"
"ARDS_sup_49",17,"1920-8",11,43.0909090909091,15.4496248851197,3.7165381209047,0.362788429178517,"Jan_Jun","FRBDX"
"ARDS_sup_49",17,"1920-8",8,42.375,21.2127825345272,3.66233546113592,0.461328570076775,"Jul_Dec","FRBDX"
