"variable","GROUP","concept","value","periode_group","time","siteid"
"H26","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H30","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H34","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H34","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H34","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H34","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H35","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H35","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H35","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H36","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H36","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H36","NO_ARDS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"H36","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H40","NO_ARDS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"H43","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H43","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H46","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H46","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H47","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H49","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H51","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H53","NO_ARDS_18_49","DIAG-ICD10",3,"all","before","FRBDX"
"H53","NO_ARDS_sup_49","DIAG-ICD10",9,"all","before","FRBDX"
"H53","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H54","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H54","NO_ARDS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"H54","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H55","NO_ARDS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"H55","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H57","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H57","NO_ARDS_18_49","DIAG-ICD10",3,"all","before","FRBDX"
"H57","NO_ARDS_sup_49","DIAG-ICD10",6,"all","before","FRBDX"
"H58","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H60","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H81","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H81","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H91","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H91","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"H91","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I05","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I06","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I06","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I07","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I10","ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I10","ARDS_sup_49","DIAG-ICD10",14,"all","before","FRBDX"
"I10","NO_ARDS_18_49","DIAG-ICD10",7,"all","before","FRBDX"
"I10","NO_ARDS_sup_49","DIAG-ICD10",80,"all","before","FRBDX"
"I10","OTHERS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I10","OTHERS_sup_49","DIAG-ICD10",18,"all","before","FRBDX"
"I11","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I11","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I12","NO_ARDS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"I20","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I20","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I21","NO_ARDS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"I21","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I24","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I25","ARDS_sup_49","DIAG-ICD10",5,"all","before","FRBDX"
"I25","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I25","NO_ARDS_sup_49","DIAG-ICD10",29,"all","before","FRBDX"
"I25","OTHERS_sup_49","DIAG-ICD10",5,"all","before","FRBDX"
"I26","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I26","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I26","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I27","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I27","NO_ARDS_sup_49","DIAG-ICD10",7,"all","before","FRBDX"
"I27","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I28","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I30","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I31","NO_ARDS_sup_49","DIAG-ICD10",5,"all","before","FRBDX"
"I32","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I32","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I33","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I34","ARDS_sup_49","DIAG-ICD10",4,"all","before","FRBDX"
"I34","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I34","NO_ARDS_sup_49","DIAG-ICD10",26,"all","before","FRBDX"
"I34","OTHERS_sup_49","DIAG-ICD10",6,"all","before","FRBDX"
"I35","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I35","NO_ARDS_sup_49","DIAG-ICD10",17,"all","before","FRBDX"
"I35","OTHERS_sup_49","DIAG-ICD10",5,"all","before","FRBDX"
"I36","ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I36","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I36","NO_ARDS_sup_49","DIAG-ICD10",12,"all","before","FRBDX"
"I36","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I37","ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I37","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I37","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I42","ARDS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"I42","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I42","NO_ARDS_sup_49","DIAG-ICD10",8,"all","before","FRBDX"
"I42","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I43","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I44","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I44","NO_ARDS_sup_49","DIAG-ICD10",10,"all","before","FRBDX"
"I44","OTHERS_sup_49","DIAG-ICD10",6,"all","before","FRBDX"
"I45","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I45","NO_ARDS_sup_49","DIAG-ICD10",8,"all","before","FRBDX"
"I45","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I46","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I46","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I47","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I47","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I48","ARDS_sup_49","DIAG-ICD10",7,"all","before","FRBDX"
"I48","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I48","NO_ARDS_sup_49","DIAG-ICD10",36,"all","before","FRBDX"
"I48","OTHERS_sup_49","DIAG-ICD10",6,"all","before","FRBDX"
"I49","ARDS_sup_49","DIAG-ICD10",4,"all","before","FRBDX"
"I49","NO_ARDS_sup_49","DIAG-ICD10",13,"all","before","FRBDX"
"I49","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I50","ARDS_sup_49","DIAG-ICD10",4,"all","before","FRBDX"
"I50","NO_ARDS_sup_49","DIAG-ICD10",26,"all","before","FRBDX"
"I50","OTHERS_sup_49","DIAG-ICD10",6,"all","before","FRBDX"
"I51","ARDS_sup_49","DIAG-ICD10",4,"all","before","FRBDX"
"I51","NO_ARDS_sup_49","DIAG-ICD10",19,"all","before","FRBDX"
"I51","OTHERS_sup_49","DIAG-ICD10",4,"all","before","FRBDX"
"I61","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I62","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I62","OTHERS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I63","NO_ARDS_sup_49","DIAG-ICD10",8,"all","before","FRBDX"
"I63","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I65","NO_ARDS_sup_49","DIAG-ICD10",6,"all","before","FRBDX"
"I66","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I67","NO_ARDS_sup_49","DIAG-ICD10",7,"all","before","FRBDX"
"I67","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I68","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I69","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I69","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I69","NO_ARDS_sup_49","DIAG-ICD10",16,"all","before","FRBDX"
"I69","OTHERS_sup_49","DIAG-ICD10",4,"all","before","FRBDX"
"I70","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I70","NO_ARDS_sup_49","DIAG-ICD10",16,"all","before","FRBDX"
"I70","OTHERS_sup_49","DIAG-ICD10",9,"all","before","FRBDX"
"I71","NO_ARDS_sup_49","DIAG-ICD10",10,"all","before","FRBDX"
"I71","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I72","NO_ARDS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"I73","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I73","NO_ARDS_sup_49","DIAG-ICD10",4,"all","before","FRBDX"
"I73","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I74","NO_ARDS_sup_49","DIAG-ICD10",4,"all","before","FRBDX"
"I74","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I77","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I77","NO_ARDS_sup_49","DIAG-ICD10",5,"all","before","FRBDX"
"I77","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I78","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I78","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I79","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I79","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I80","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I80","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I80","NO_ARDS_sup_49","DIAG-ICD10",5,"all","before","FRBDX"
"I80","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I82","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I82","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I82","NO_ARDS_sup_49","DIAG-ICD10",4,"all","before","FRBDX"
"I82","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I83","ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I83","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I83","NO_ARDS_sup_49","DIAG-ICD10",6,"all","before","FRBDX"
"I83","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I87","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I87","NO_ARDS_sup_49","DIAG-ICD10",12,"all","before","FRBDX"
"I87","OTHERS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"I89","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I89","NO_ARDS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"I95","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I95","NO_ARDS_sup_49","DIAG-ICD10",7,"all","before","FRBDX"
"I95","OTHERS_sup_49","DIAG-ICD10",7,"all","before","FRBDX"
"I98","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"I99","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J00","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J00","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J01","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J02","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J02","NO_ARDS_sup_49","DIAG-ICD10",4,"all","before","FRBDX"
"J12","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J13","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J14","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J15","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J15","NO_ARDS_sup_49","DIAG-ICD10",12,"all","before","FRBDX"
"J15","OTHERS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"J17","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J18","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J18","NO_ARDS_sup_49","DIAG-ICD10",8,"all","before","FRBDX"
"J20","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J20","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J20","NO_ARDS_sup_49","DIAG-ICD10",6,"all","before","FRBDX"
"J30","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J31","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J32","NO_ARDS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"J36","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J39","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J42","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J42","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J43","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J43","NO_ARDS_sup_49","DIAG-ICD10",7,"all","before","FRBDX"
"J43","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J44","ARDS_sup_49","DIAG-ICD10",4,"all","before","FRBDX"
"J44","NO_ARDS_sup_49","DIAG-ICD10",13,"all","before","FRBDX"
"J44","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J45","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J45","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J45","NO_ARDS_sup_49","DIAG-ICD10",8,"all","before","FRBDX"
"J45","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J47","NO_ARDS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"J69","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J69","NO_ARDS_sup_49","DIAG-ICD10",5,"all","before","FRBDX"
"J69","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J80","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J81","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J81","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J84","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J84","NO_ARDS_sup_49","DIAG-ICD10",6,"all","before","FRBDX"
"J84","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J85","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J90","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J90","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J90","NO_ARDS_sup_49","DIAG-ICD10",14,"all","before","FRBDX"
"J90","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J91","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J91","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J91","NO_ARDS_sup_49","DIAG-ICD10",7,"all","before","FRBDX"
"J91","OTHERS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"J92","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J94","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J95","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J96","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J96","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J96","NO_ARDS_sup_49","DIAG-ICD10",15,"all","before","FRBDX"
"J96","OTHERS_sup_49","DIAG-ICD10",5,"all","before","FRBDX"
"J98","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J98","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"J98","NO_ARDS_sup_49","DIAG-ICD10",18,"all","before","FRBDX"
"J98","OTHERS_sup_49","DIAG-ICD10",6,"all","before","FRBDX"
"J99","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K02","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K05","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K08","NO_ARDS_sup_49","DIAG-ICD10",4,"all","before","FRBDX"
"K08","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K10","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K11","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K11","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K12","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K12","NO_ARDS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"K12","OTHERS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K13","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K14","NO_ARDS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"K14","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K21","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K21","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K21","NO_ARDS_sup_49","DIAG-ICD10",10,"all","before","FRBDX"
"K21","OTHERS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K21","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K22","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K22","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K23","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K25","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K26","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K28","NO_ARDS_sup_49","DIAG-ICD10",4,"all","before","FRBDX"
"K29","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K29","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K29","NO_ARDS_sup_49","DIAG-ICD10",4,"all","before","FRBDX"
"K31","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K31","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K31","NO_ARDS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"K40","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K42","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K42","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K43","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K43","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K44","NO_ARDS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"K44","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K46","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K50","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K51","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K52","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K52","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K52","NO_ARDS_sup_49","DIAG-ICD10",8,"all","before","FRBDX"
"K52","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K55","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K55","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K55","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K56","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K56","NO_ARDS_sup_49","DIAG-ICD10",8,"all","before","FRBDX"
"K56","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K57","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K57","NO_ARDS_sup_49","DIAG-ICD10",5,"all","before","FRBDX"
"K57","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K58","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K59","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K59","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K59","NO_ARDS_sup_49","DIAG-ICD10",30,"all","before","FRBDX"
"K59","OTHERS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K59","OTHERS_sup_49","DIAG-ICD10",11,"all","before","FRBDX"
"K60","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K62","NO_ARDS_sup_49","DIAG-ICD10",4,"all","before","FRBDX"
"K63","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K63","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K64","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K64","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K65","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K65","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K66","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K71","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K71","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K72","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K74","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K74","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K74","NO_ARDS_sup_49","DIAG-ICD10",5,"all","before","FRBDX"
"K75","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K76","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K76","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K76","NO_ARDS_sup_49","DIAG-ICD10",8,"all","before","FRBDX"
"K77","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K80","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K80","NO_ARDS_sup_49","DIAG-ICD10",6,"all","before","FRBDX"
"K80","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K81","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K82","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K83","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K83","NO_ARDS_sup_49","DIAG-ICD10",10,"all","before","FRBDX"
"K83","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K85","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K85","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K85","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K86","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K86","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K90","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K91","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K92","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K92","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"K93","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"L02","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"L02","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"L27","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"L29","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"L29","NO_ARDS_18_49","DIAG-ICD10",3,"all","before","FRBDX"
"L29","NO_ARDS_sup_49","DIAG-ICD10",8,"all","before","FRBDX"
"L30","ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"L30","NO_ARDS_sup_49","DIAG-ICD10",4,"all","before","FRBDX"
"L40","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"L40","NO_ARDS_sup_49","DIAG-ICD10",3,"all","before","FRBDX"
"L40","OTHERS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
"L40","OTHERS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"L50","NO_ARDS_sup_49","DIAG-ICD10",-99,"all","before","FRBDX"
"L53","NO_ARDS_18_49","DIAG-ICD10",-99,"all","before","FRBDX"
